production_id,factory_id,machine_id,product_id,production_date,target_units,actual_units,downtime_minutes,defects,shift
2349,16,161,269,2025-11-28,1179,1011,52,22,Morning
2350,2,168,383,2025-10-29,1187,1172,29,20,Night
2351,15,13,427,2026-04-01,996,756,103,14,Evening
2352,25,247,418,2025-12-25,873,860,91,25,Morning
2353,14,447,116,2025-08-06,1082,963,97,20,Morning
2354,17,876,171,2025-07-07,1192,979,51,18,Evening
2355,2,913,247,2025-09-22,1038,869,116,4,Evening
2356,3,143,5,2026-02-26,805,753,2,5,Morning
2357,25,774,436,2025-08-14,882,774,91,18,Morning
2358,21,661,236,2025-11-15,1134,685,73,14,Morning
2359,12,215,400,2025-07-17,1110,890,28,24,Night
2360,14,395,341,2026-03-20,1034,808,115,4,Morning
2361,24,422,210,2025-12-23,1054,886,19,11,Night
2362,5,451,290,2025-10-12,1111,1062,100,6,Night
2363,25,547,48,2025-07-06,1106,784,75,1,Evening
2364,20,545,351,2026-06-05,1182,960,57,20,Evening
2365,9,956,150,2025-11-10,912,719,15,7,Night
2366,4,749,202,2026-03-02,1115,1011,44,6,Evening
2367,10,90,263,2025-08-18,1068,1066,18,5,Evening
2368,24,214,79,2026-06-05,1098,701,12,16,Morning
2369,25,120,23,2026-03-04,1015,790,87,16,Morning
2370,8,656,433,2025-11-29,866,748,35,21,Night
2371,16,236,179,2025-10-20,1070,938,89,15,Morning
2372,22,881,57,2025-11-04,1057,965,105,4,Night
2373,20,155,338,2026-06-20,1066,944,76,0,Morning
2374,2,305,321,2026-05-18,1067,769,27,18,Morning
2375,6,760,497,2026-04-02,971,612,86,8,Morning
2376,20,615,442,2026-02-05,984,923,48,7,Morning
2377,6,149,440,2026-01-20,817,624,9,15,Morning
2378,14,322,439,2026-01-06,966,717,117,25,Morning
2379,21,63,430,2026-02-15,856,849,101,2,Evening
2380,21,908,374,2026-05-15,872,637,86,4,Morning
2381,16,710,445,2025-11-10,905,692,64,25,Evening
2382,11,108,312,2026-05-25,1146,1065,14,4,Evening
2383,10,340,337,2026-06-08,1074,626,95,0,Evening
2384,22,757,223,2025-08-10,929,666,63,9,Morning
2385,21,238,112,2025-10-22,1192,1091,117,15,Evening
2386,10,482,27,2025-09-30,956,833,102,25,Night
2387,6,708,58,2026-02-16,868,820,10,20,Night
2388,24,728,19,2026-03-29,837,735,73,14,Morning
2389,7,279,37,2026-01-15,946,719,91,15,Evening
2390,14,112,185,2025-09-10,1126,882,54,21,Morning
2391,8,801,294,2025-10-21,820,670,74,16,Morning
2392,6,597,456,2026-03-22,1145,902,66,20,Morning
2393,22,921,152,2025-09-04,1138,835,62,2,Evening
2394,7,63,218,2026-03-05,1030,997,65,14,Evening
2395,13,123,379,2026-05-17,861,722,70,21,Night
2396,3,761,10,2026-01-29,1126,843,67,2,Morning
2397,25,397,112,2025-08-04,876,740,69,0,Night
2398,6,670,382,2026-04-27,961,860,101,0,Night
2399,12,825,363,2026-02-21,1099,1071,21,2,Evening
2400,16,289,136,2025-10-19,1040,797,26,3,Night
2401,18,814,422,2025-10-06,1047,709,120,18,Evening
2402,6,638,365,2025-08-13,888,648,37,7,Night
2403,11,842,45,2025-09-19,1169,1154,58,11,Evening
2404,17,528,458,2026-03-21,910,729,65,23,Night
2405,5,658,304,2025-10-23,1027,873,104,7,Evening
2406,9,389,82,2026-05-25,931,703,64,4,Evening
2407,14,545,163,2025-12-27,840,752,83,15,Night
2408,9,920,256,2025-10-16,1100,970,46,13,Morning
2409,11,891,248,2026-05-13,1098,1086,117,23,Night
2410,10,946,479,2026-04-28,1180,1022,4,20,Morning
2411,3,429,221,2026-03-18,903,619,95,6,Evening
2412,15,9,261,2025-10-17,823,651,47,3,Night
2413,23,279,184,2026-04-26,920,849,32,4,Evening
2414,21,62,77,2025-07-29,994,638,55,0,Evening
2415,10,933,495,2025-10-26,1032,778,100,0,Morning
2416,22,70,319,2026-03-31,869,780,44,8,Evening
2417,25,466,420,2026-02-09,884,840,20,6,Morning
2418,22,892,74,2025-09-05,1081,922,71,24,Evening
2419,4,295,11,2026-05-30,945,839,43,20,Morning
2420,9,201,269,2026-04-03,985,779,80,23,Night
2421,19,674,92,2026-03-31,1039,915,35,9,Morning
2422,15,742,142,2025-12-06,1101,676,100,18,Morning
2423,23,889,47,2025-07-26,961,743,11,7,Night
2424,23,4,146,2026-02-06,1083,766,20,13,Morning
2425,1,597,349,2025-08-19,964,913,114,12,Morning
2426,21,963,265,2025-11-11,1092,994,108,4,Morning
2427,19,627,319,2026-04-05,1088,1047,15,19,Evening
2428,13,766,115,2026-05-19,803,715,117,22,Night
2429,9,922,275,2026-06-18,909,809,111,18,Morning
2430,18,840,271,2026-04-06,930,611,2,18,Evening
2431,25,267,465,2026-02-02,1036,845,31,9,Night
2432,5,792,142,2025-07-15,1133,768,105,14,Evening
2433,14,923,14,2025-07-24,939,687,23,3,Evening
2434,14,370,417,2025-12-03,1036,904,86,2,Night
2435,7,480,276,2026-05-17,901,744,62,7,Night
2436,10,532,333,2025-12-29,1109,1075,42,9,Night
2437,7,149,70,2026-05-28,1161,1012,22,23,Morning
2438,15,29,410,2026-03-23,1130,739,120,0,Evening
2439,18,564,101,2026-01-06,804,670,67,1,Night
2440,8,906,202,2025-07-18,1127,617,119,22,Night
2441,20,841,269,2025-06-24,1051,743,52,10,Night
2442,19,681,215,2025-08-19,1172,1082,70,20,Morning
2443,4,782,315,2026-04-20,1081,644,55,0,Evening
2444,4,448,403,2025-10-02,1038,653,110,9,Evening
2445,8,36,366,2026-05-23,1116,1060,49,9,Morning
2446,3,506,222,2025-07-22,976,902,39,22,Night
2447,10,809,143,2025-11-24,1007,746,88,1,Morning
2448,19,325,489,2025-08-23,957,890,54,25,Evening
2449,15,763,408,2025-07-28,1197,879,32,3,Night
2450,22,783,93,2025-07-25,922,908,29,6,Evening
2451,6,404,482,2025-12-21,1066,633,87,3,Morning
2452,7,898,319,2025-10-09,872,771,70,23,Night
2453,5,699,215,2026-02-05,1008,638,8,25,Morning
2454,17,902,66,2026-05-07,1062,696,1,18,Morning
2455,3,635,93,2025-08-01,864,797,15,4,Night
2456,12,595,314,2026-01-28,958,802,76,23,Night
2457,2,215,402,2026-05-14,1021,746,71,20,Morning
2458,13,659,42,2026-02-21,1151,717,9,8,Morning
2459,1,269,323,2025-08-18,1124,877,91,18,Evening
2460,7,969,43,2026-04-19,809,726,81,12,Night
2461,12,457,366,2025-10-30,1187,1094,76,10,Morning
2462,20,603,215,2025-08-18,1101,874,27,21,Night
2463,14,718,457,2025-09-04,1011,631,16,23,Morning
2464,14,266,497,2026-06-15,1094,1002,40,6,Morning
2465,19,593,80,2026-05-14,1137,1027,52,6,Night
2466,11,377,394,2026-05-31,933,709,71,15,Evening
2467,22,915,13,2026-01-01,996,726,51,15,Morning
2468,1,482,99,2025-07-23,846,759,17,19,Evening
2469,24,314,485,2025-12-24,977,934,105,20,Night
2470,6,812,381,2025-12-09,1177,927,24,4,Morning
2471,1,547,104,2026-04-25,1019,984,88,2,Night
2472,5,616,170,2025-10-16,964,752,5,0,Night
2473,20,452,113,2026-05-01,1008,818,30,18,Morning
2474,5,140,89,2026-04-16,1015,1009,70,17,Evening
2475,1,12,127,2026-06-16,814,685,23,8,Evening
2476,13,306,162,2026-01-23,921,885,73,5,Evening
2477,2,392,98,2026-01-08,831,619,53,19,Night
2478,4,470,369,2026-06-12,1044,639,49,7,Night
2479,6,605,331,2025-09-30,990,636,8,24,Night
2480,16,650,30,2025-07-05,1017,971,53,20,Morning
2481,4,930,135,2025-12-09,837,608,106,7,Evening
2482,20,938,136,2025-11-18,806,656,89,12,Evening
2483,2,223,237,2025-08-01,817,715,103,25,Evening
2484,4,914,36,2025-11-30,1184,1130,67,4,Evening
2485,14,154,360,2025-07-02,847,758,11,14,Evening
2486,4,596,237,2025-08-17,820,673,3,3,Evening
2487,9,365,145,2026-04-06,931,733,11,16,Morning
2488,13,560,221,2025-07-26,810,689,9,14,Morning
2489,4,788,262,2025-08-10,896,845,76,8,Morning
2490,9,133,81,2026-04-01,1119,1117,99,22,Evening
2491,10,411,138,2026-04-11,948,915,47,21,Morning
2492,5,17,49,2025-08-15,970,685,12,14,Morning
2493,14,474,246,2025-10-01,1134,789,1,3,Evening
2494,19,383,8,2025-12-28,1149,950,36,7,Evening
2495,14,308,10,2025-10-27,1179,991,92,20,Morning
2496,10,729,11,2025-07-01,989,958,1,10,Night
2497,3,818,197,2025-10-10,905,749,84,21,Morning
2498,22,43,365,2026-04-28,830,765,113,11,Morning
2499,9,380,163,2025-12-22,898,641,2,4,Night
2500,2,809,472,2026-04-13,1060,893,59,24,Evening
2501,11,741,152,2026-04-19,1137,1105,36,14,Night
2502,5,243,55,2025-07-16,1145,976,33,1,Morning
2503,11,9,153,2025-09-30,1190,1006,68,11,Evening
2504,15,117,77,2026-04-16,815,701,94,1,Morning
2505,11,114,172,2025-07-15,831,686,119,1,Night
2506,11,510,377,2025-06-23,1071,972,56,5,Night
2507,22,504,411,2025-12-27,953,853,112,1,Evening
2508,8,510,358,2025-08-23,1135,852,115,17,Night
2509,11,142,71,2026-05-02,837,807,29,3,Morning
2510,2,15,377,2026-06-21,1044,1014,21,25,Night
2511,9,910,238,2025-11-22,1139,778,48,20,Morning
2512,6,388,223,2026-03-19,887,761,9,23,Night
2513,16,533,314,2026-03-02,1031,1029,58,19,Evening
2514,6,466,36,2026-03-09,911,772,42,16,Evening
2515,4,186,197,2025-10-21,871,708,5,18,Morning
2516,18,298,34,2026-01-02,821,685,16,24,Night
2517,6,131,149,2026-06-07,1004,650,94,8,Night
2518,15,582,205,2026-06-21,891,814,28,6,Morning
2519,9,357,471,2025-11-30,985,835,16,1,Night
2520,16,278,164,2025-12-30,1107,667,116,20,Morning
2521,4,713,311,2026-01-25,932,678,35,12,Morning
2522,25,410,190,2025-11-23,891,612,12,3,Morning
2523,5,410,381,2026-02-24,815,734,9,3,Night
2524,8,400,174,2025-11-15,925,648,107,13,Night
2525,11,485,170,2025-12-13,913,614,26,25,Morning
2526,13,255,280,2026-02-21,1060,646,46,22,Evening
2527,14,417,195,2026-02-19,1121,1086,119,15,Evening
2528,23,387,294,2026-05-08,974,818,53,21,Evening
2529,11,105,326,2026-02-28,929,622,6,14,Night
2530,10,641,252,2025-11-17,1057,1000,102,16,Evening
2531,12,654,120,2025-12-06,846,787,55,5,Evening
2532,4,315,212,2025-11-05,962,666,18,17,Evening
2533,11,749,121,2026-05-01,1193,714,72,20,Night
2534,12,393,378,2025-09-01,1175,726,114,12,Night
2535,4,279,354,2026-01-27,1165,1128,55,8,Evening
2536,4,728,107,2025-12-07,1083,838,9,9,Morning
2537,5,49,375,2025-07-04,996,729,73,16,Evening
2538,11,407,104,2026-02-16,1095,856,74,23,Evening
2539,15,822,159,2025-08-10,895,780,26,1,Evening
2540,9,138,365,2026-06-18,1038,795,10,12,Morning
2541,8,773,46,2026-01-20,1064,827,84,15,Night
2542,22,236,174,2025-10-25,1124,771,95,3,Morning
2543,10,87,416,2026-04-29,800,650,2,22,Night
2544,7,302,180,2026-06-06,1033,859,36,21,Morning
2545,5,166,492,2025-12-19,1005,730,50,25,Night
2546,13,592,361,2026-03-03,804,665,23,7,Morning
2547,4,7,363,2025-07-15,841,610,91,19,Night
2548,2,321,333,2025-09-23,887,733,3,18,Night
2549,22,943,27,2025-12-07,1080,855,58,2,Evening
2550,4,240,148,2025-09-26,836,736,98,9,Night
2551,25,8,236,2025-07-05,999,626,39,8,Morning
2552,14,232,232,2025-12-26,1070,697,103,23,Night
2553,19,985,316,2026-03-29,1192,976,11,17,Evening
2554,20,561,323,2025-09-12,906,697,91,18,Night
2555,22,742,482,2025-11-13,920,844,90,22,Night
2556,12,665,303,2026-05-28,1099,845,17,9,Night
2557,8,944,431,2026-02-03,883,672,27,24,Morning
2558,4,151,334,2025-12-03,1165,1017,87,11,Evening
2559,2,59,28,2026-04-03,1083,1017,8,22,Evening
2560,20,197,376,2026-01-30,998,670,28,11,Morning
2561,25,816,115,2026-05-06,942,611,66,6,Night
2562,14,818,7,2025-07-19,1010,833,41,3,Night
2563,16,792,422,2025-11-20,1193,676,48,21,Morning
2564,11,65,296,2025-10-24,1198,761,118,11,Morning
2565,18,326,445,2025-11-09,885,801,11,0,Morning
2566,13,79,320,2025-09-01,872,867,31,0,Evening
2567,24,262,185,2025-11-08,875,676,43,22,Evening
2568,22,937,275,2025-07-28,1137,1076,65,0,Night
2569,11,757,199,2026-04-29,909,612,113,1,Evening
2570,4,685,239,2025-12-04,969,834,1,2,Night
2571,25,905,487,2025-08-08,863,690,5,15,Evening
2572,9,194,217,2026-03-11,1191,1043,14,11,Morning
2573,10,16,47,2025-10-21,946,834,100,2,Night
2574,2,950,184,2026-01-02,846,622,35,13,Morning
2575,8,221,122,2026-01-25,1152,670,115,11,Night
2576,4,670,100,2026-03-19,1145,1060,73,25,Night
2577,13,958,326,2026-02-07,1021,654,71,24,Evening
2578,15,296,477,2026-04-23,1019,756,10,8,Night
2579,25,841,208,2026-03-06,1033,991,60,5,Night
2580,24,655,365,2025-07-18,1093,767,35,18,Evening
2581,6,1000,112,2026-06-17,900,736,64,11,Night
2582,24,124,442,2026-01-19,937,691,16,23,Evening
2583,1,107,36,2025-09-25,814,705,61,13,Night
2584,20,803,474,2025-08-07,1050,835,85,25,Morning
2585,2,316,62,2026-03-26,1002,957,24,14,Morning
2586,17,399,107,2026-06-19,1039,624,49,6,Evening
2587,21,24,292,2025-10-31,800,718,56,8,Evening
2588,18,508,218,2025-11-10,812,679,32,22,Night
2589,7,31,32,2025-11-16,859,762,59,7,Night
2590,2,320,289,2025-09-04,938,743,72,19,Morning
2591,16,39,267,2026-02-14,842,646,13,7,Evening
2592,2,188,98,2025-08-30,1044,802,43,2,Morning
2593,23,397,471,2026-01-21,988,906,40,13,Night
2594,25,518,368,2025-10-26,900,849,66,23,Evening
2595,18,296,100,2026-01-31,849,678,14,19,Night
2596,11,732,195,2025-12-13,1128,875,46,23,Evening
2597,6,75,211,2026-05-16,950,696,91,2,Night
2598,17,329,265,2026-02-24,811,774,32,24,Night
2599,3,823,322,2025-12-26,1017,835,48,5,Morning
2600,7,984,489,2025-12-13,829,628,33,3,Morning
2601,15,369,17,2025-09-14,973,635,17,22,Evening
2602,6,232,380,2025-07-16,1053,1025,69,25,Evening
2603,15,192,204,2026-01-28,1074,1032,95,11,Night
2604,12,581,500,2026-02-18,807,691,89,18,Night
2605,15,617,45,2025-12-20,1047,1006,11,16,Morning
2606,24,383,85,2025-11-12,837,732,100,20,Evening
2607,7,106,405,2026-04-09,860,715,94,19,Morning
2608,17,124,180,2026-05-15,909,896,8,1,Evening
2609,13,83,360,2026-06-21,1145,788,20,18,Night
2610,18,476,128,2025-10-08,1106,758,86,9,Evening
2611,14,473,244,2025-07-02,1036,774,102,8,Night
2612,14,435,288,2026-01-08,943,886,1,11,Evening
2613,5,59,216,2025-06-28,1190,910,56,1,Night
2614,24,917,47,2026-01-18,1168,778,102,8,Evening
2615,16,192,162,2026-01-02,1180,781,99,2,Morning
2616,19,215,449,2026-03-29,1195,907,115,21,Night
2617,19,631,33,2025-10-04,952,808,73,24,Morning
2618,10,291,85,2025-07-21,1138,851,53,14,Morning
2619,1,571,139,2026-05-11,923,917,100,16,Evening
2620,4,107,256,2025-09-13,1060,634,32,8,Night
2621,9,9,92,2025-12-04,835,624,78,13,Night
2622,3,926,185,2026-05-06,843,704,119,12,Morning
2623,9,589,481,2026-04-13,941,866,105,3,Morning
2624,9,350,57,2026-04-09,1149,741,56,0,Evening
2625,25,47,207,2026-02-11,930,828,86,14,Night
2626,23,500,258,2025-12-01,1135,1097,91,22,Morning
2627,5,472,206,2025-08-02,1121,1118,78,5,Evening
2628,18,258,114,2025-11-16,913,836,65,23,Night
2629,14,98,286,2026-04-02,972,705,64,21,Evening
2630,20,398,295,2025-07-18,979,685,103,17,Morning
2631,12,955,216,2025-10-29,1000,913,54,14,Morning
2632,9,957,461,2025-07-14,915,767,90,15,Morning
2633,9,428,376,2025-08-10,986,779,81,10,Morning
2634,4,994,444,2025-09-14,833,699,93,11,Morning
2635,6,455,316,2025-12-22,1148,974,50,21,Morning
2636,25,684,430,2025-12-19,1064,847,31,21,Evening
2637,1,63,459,2025-07-06,853,640,51,16,Evening
2638,1,178,137,2025-12-04,1067,954,14,14,Evening
2639,4,191,320,2026-05-22,1052,690,57,20,Evening
2640,18,305,426,2025-10-01,1162,968,33,19,Night
2641,6,670,89,2025-09-18,931,920,70,20,Night
2642,24,162,303,2025-09-19,1072,833,63,13,Evening
2643,1,142,2,2025-10-07,1064,747,16,12,Evening
2644,7,384,203,2025-06-22,997,922,11,1,Night
2645,22,276,257,2026-02-05,946,726,99,7,Evening
2646,23,122,332,2025-08-28,1067,810,84,1,Evening
2647,11,735,63,2025-10-10,949,728,64,21,Night
2648,19,889,350,2026-04-12,1163,642,5,25,Evening
2649,20,781,181,2026-06-10,1109,793,95,8,Morning
2650,1,22,467,2025-12-16,808,690,38,22,Night
2651,1,167,383,2026-03-31,813,684,72,2,Morning
2652,16,790,310,2025-08-05,1168,908,66,18,Evening
2653,18,470,106,2026-02-01,874,710,90,23,Morning
2654,8,81,389,2025-12-14,1181,612,51,0,Night
2655,22,845,12,2025-08-22,1008,790,1,11,Morning
2656,25,859,170,2025-09-18,939,686,15,4,Evening
2657,18,332,331,2026-06-16,882,615,97,20,Evening
2658,6,890,404,2025-11-22,808,621,97,2,Evening
2659,2,608,202,2025-11-17,816,678,12,1,Morning
2660,6,79,407,2025-11-22,1136,1120,40,19,Evening
2661,16,81,344,2025-07-24,1198,941,71,9,Evening
2662,23,904,64,2025-12-31,859,746,91,17,Morning
2663,23,191,331,2026-06-05,1042,1037,62,21,Morning
2664,2,33,51,2025-09-29,1192,1041,119,23,Night
2665,10,559,25,2025-12-30,988,665,22,21,Evening
2666,1,351,479,2025-08-20,801,630,116,9,Morning
2667,1,85,206,2025-10-15,1196,1046,44,4,Evening
2668,15,957,57,2025-10-15,948,719,32,15,Night
2669,23,343,232,2026-02-09,975,605,42,0,Morning
2670,11,713,216,2025-11-22,909,759,109,11,Morning
2671,14,624,171,2026-05-21,1098,1006,74,19,Evening
2672,20,708,354,2025-10-07,1099,1063,15,18,Morning
2673,18,397,130,2026-05-17,1108,768,68,7,Night
2674,8,798,457,2025-08-20,1133,982,77,23,Night
2675,13,8,343,2026-01-30,888,702,23,0,Night
2676,18,426,260,2026-01-31,1062,1024,39,23,Night
2677,10,728,61,2025-07-06,938,792,46,0,Evening
2678,25,817,495,2025-10-04,1022,825,11,23,Evening
2679,25,140,495,2025-07-14,870,621,107,21,Night
2680,12,172,350,2026-03-07,946,720,10,16,Morning
2681,22,240,230,2025-09-20,1167,1142,48,25,Night
2682,15,540,445,2026-01-28,1004,846,40,2,Morning
2683,3,3,10,2025-11-21,888,665,68,15,Morning
2684,19,108,75,2026-06-11,949,863,50,21,Night
2685,16,365,414,2025-12-29,1146,1080,109,12,Morning
2686,6,293,292,2025-11-14,883,602,81,14,Morning
2687,19,400,312,2025-07-20,1141,1070,11,11,Night
2688,7,755,302,2026-02-09,1086,695,32,6,Morning
2689,12,78,185,2026-05-04,1040,1008,9,20,Evening
2690,20,504,417,2025-09-25,1090,978,65,19,Evening
2691,19,299,389,2025-11-04,1014,707,99,6,Night
2692,5,192,186,2025-08-02,1095,792,99,17,Morning
2693,23,276,209,2025-10-15,873,686,37,3,Evening
2694,10,690,207,2025-12-12,861,736,65,21,Morning
2695,25,377,488,2025-10-17,931,882,117,20,Night
2696,17,63,338,2025-10-01,1199,849,20,21,Evening
2697,10,423,273,2025-10-27,1106,911,25,2,Morning
2698,1,579,183,2026-01-15,859,693,25,25,Evening
2699,20,448,102,2026-05-09,1057,1055,99,14,Evening
2700,17,550,399,2025-07-12,1026,634,31,11,Morning
2701,21,208,387,2025-12-28,857,784,45,22,Night
2702,21,507,380,2026-01-21,815,785,113,10,Night
2703,18,274,471,2026-01-16,984,950,30,0,Morning
2704,1,48,61,2025-11-18,1159,666,22,24,Morning
2705,16,385,330,2025-10-22,1157,946,14,7,Evening
2706,11,846,181,2025-09-24,890,874,80,14,Night
2707,18,356,374,2026-03-30,835,645,105,16,Night
2708,1,19,466,2025-09-21,800,762,50,15,Night
2709,11,294,50,2026-06-18,981,741,74,5,Morning
2710,17,953,218,2025-08-13,939,622,119,6,Evening
2711,16,166,109,2025-12-21,1093,715,54,21,Evening
2712,15,271,145,2026-06-10,962,933,5,4,Morning
2713,22,653,403,2025-07-15,821,628,120,10,Evening
2714,2,771,171,2025-11-26,1049,626,20,0,Evening
2715,17,266,102,2026-03-22,1180,1140,15,0,Evening
2716,9,135,263,2025-11-06,1104,771,43,5,Morning
2717,6,3,52,2026-01-09,810,775,19,23,Morning
2718,1,42,159,2025-12-05,1176,672,88,20,Night
2719,1,247,388,2025-08-09,1102,923,16,19,Morning
2720,7,667,301,2026-02-09,902,665,6,24,Night
2721,3,931,455,2026-04-24,1057,967,73,12,Morning
2722,14,664,44,2025-09-13,900,647,104,18,Morning
2723,21,623,194,2025-10-03,1144,753,37,23,Evening
2724,21,761,169,2025-12-17,979,846,27,12,Night
2725,13,687,389,2025-12-17,915,844,34,19,Morning
2726,9,582,247,2026-04-20,1078,979,41,5,Morning
2727,17,699,163,2025-09-07,908,603,83,24,Morning
2728,2,317,146,2026-02-11,1001,916,65,15,Morning
2729,2,27,52,2026-04-01,983,633,17,17,Evening
2730,12,661,211,2026-04-03,847,656,63,18,Night
2731,18,275,24,2026-01-31,860,716,18,22,Night
2732,24,286,261,2025-10-31,844,608,44,12,Night
2733,9,973,164,2025-06-30,1094,809,109,9,Night
2734,5,135,165,2026-05-03,1127,835,0,0,Evening
2735,13,900,112,2025-10-07,854,766,45,11,Evening
2736,4,241,210,2026-01-28,952,712,81,5,Night
2737,19,201,344,2026-01-10,859,735,61,19,Morning
2738,21,163,144,2026-05-04,1024,920,96,10,Evening
2739,4,450,247,2025-08-30,1192,994,94,3,Evening
2740,19,269,233,2026-01-14,1165,885,70,21,Evening
2741,16,287,498,2026-06-03,864,760,11,16,Morning
2742,2,81,357,2026-06-18,1004,784,104,4,Morning
2743,2,73,497,2026-04-12,1078,648,34,14,Morning
2744,19,43,338,2025-10-07,871,728,103,5,Night
2745,11,368,185,2025-12-01,1102,1081,36,20,Night
2746,18,229,456,2025-08-11,1095,799,90,23,Morning
2747,18,702,148,2026-06-09,1003,929,77,5,Night
2748,20,750,238,2025-12-28,843,793,81,16,Night
2749,16,384,62,2025-10-18,859,851,35,15,Night
2750,13,32,25,2026-01-24,1129,1021,64,5,Evening
2751,3,865,96,2025-08-21,845,844,38,13,Morning
2752,14,648,403,2026-04-02,883,818,8,4,Morning
2753,22,703,451,2026-05-24,838,695,40,16,Morning
2754,12,927,106,2025-07-24,894,872,86,4,Night
2755,2,748,373,2026-02-13,1128,602,36,6,Night
2756,17,602,225,2026-01-25,1130,694,119,12,Night
2757,24,602,165,2025-07-19,1147,1023,66,25,Morning
2758,9,870,151,2026-05-13,824,662,47,21,Evening
2759,21,753,127,2025-07-11,1044,821,78,6,Morning
2760,10,759,436,2025-09-19,1067,890,117,18,Evening
2761,6,964,100,2026-04-24,1134,962,56,24,Evening
2762,25,315,335,2026-01-23,947,921,65,14,Evening
2763,16,134,25,2025-11-17,994,714,14,25,Morning
2764,24,389,371,2025-08-12,1183,1013,8,0,Evening
2765,7,123,392,2026-03-09,1050,986,97,4,Morning
2766,8,469,47,2025-11-06,1180,660,22,18,Evening
2767,9,435,39,2026-01-17,823,661,55,2,Evening
2768,7,265,155,2025-07-12,1112,1075,51,6,Morning
2769,5,108,339,2025-12-30,1145,791,71,14,Night
2770,17,455,128,2025-11-11,836,684,83,23,Evening
2771,9,215,433,2026-06-03,836,725,90,9,Morning
2772,19,273,81,2025-10-14,919,724,73,21,Night
2773,6,392,413,2025-09-12,838,697,14,5,Night
2774,4,43,254,2026-06-07,1133,818,40,18,Morning
2775,21,621,492,2025-09-16,1168,1134,31,21,Evening
